the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E6100000000000406B7D52C000000040F9564440,1198800,0101000020110F00006F13B43A30685FC1B934ECE5CEF05241,40.6794815063477,-73.9596710205078,Brooklyn,NB,New Building,301964872,3854305,NB,3074,false,8100,12/4/2017,11/30/2018 12:00,1025,PACIFIC STREET,308,"TEDDY BOSKO BUILDERS, LLC",MERCANTILE,1,
0101000020E610000000000000077A52C0000000E0F9564440,1583600,0101000020110F0000D531586B6D625FC1188B1B99CFF05241,40.679500579834,-73.9066772460938,Brooklyn,NB,New Building,320860975,3413909,NB,3075,false,10700,2/16/2018,2/15/2019 12:00,151,SOMERS STREET,316,GIM CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000A0137C52C000000080FB564440,493500,0101000020110F0000550D348CE8655FC1F914FD6AD1F05241,40.6795501708984,-73.9386978149414,Brooklyn,A1,ALT 1 Enlargement,321040949,3053859,A1,3076,true,2564,1/24/2018,11/17/2018 12:00,1556,FULTON STREET,303,T&S HOME IMPROVEMENT INC,RESIDENTIAL: APARTMENT HOUSES,5,5
0101000020E6100000000000E0EC7D52C000000020FC564440,2707956,0101000020110F0000EC1111690C695FC170772C1ED2F05241,40.6795692443848,-73.9675827026367,Brooklyn,NB,New Building,320625178,3027918,NB,3077,false,18297,11/1/2017,11/1/2018 12:00,653,BERGEN STREET,308,PRO-H DEVELOPMENT INC,RESIDENTIAL: APARTMENT HOUSES,8,7
0101000020E610000000000040DC7A52C000000080FC564440,2259450,0101000020110F0000389B59A5D7635FC1B94DAF89D2F05241,40.6795806884766,-73.9196929931641,Brooklyn,A1,ALT 1 Enlargement,321646910,3041433,A1,3078,true,8074,8/23/2018,7/6/2019 12:00,244,HOWARD AVE,303,Y&Z DEVELOPERS INC,RESIDENTIAL: APARTMENT HOUSES,4,22
0101000020E610000000000040287C52C0000000C0FD564440,10067552,0101000020110F0000B88CD0940B665FC1C6200EF0D3F05241,40.6796188354492,-73.9399566650391,Brooklyn,NB,New Building,321129792,3425135,NB,3079,false,68024,8/22/2018,5/19/2019 12:00,1520,FULTON STREET,303,SUPREME BUILDERS & DEVELO,RESIDENTIAL: APARTMENT HOUSES,10,50
0101000020E6100000000000E02C7C52C000000080FE564440,3770000,0101000020110F0000D131F56F13665FC10CD913C7D4F05241,40.6796417236328,-73.9402389526367,Brooklyn,A1,ALT 1 Enlargement,321169579,3053844,A1,3080,true,12504,10/23/2017,10/23/2018 12:00,1516,FULTON STREET,303,C N S BUILDERS LLC,RESIDENTIAL: APARTMENT HOUSES,7,23
0101000020E6100000000000A05A7B52C0000000C0FE564440,1153956,0101000020110F00005D417A4EAE645FC1DF6CC00ED5F05241,40.6796493530273,-73.9274063110352,Brooklyn,NB,New Building,321186783,3047917,NB,3081,false,7797,7/25/2018,7/3/2019 12:00,88,MARION STREET,303,D & G CONSTRUCTION NY INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000A0207E52C000000020FF564440,667926,0101000020110F0000F3B7205064695FC1A44B437AD5F05241,40.6796607971191,-73.9707412719727,Brooklyn,A1,ALT 1 Enlargement,321379995,3028113,A1,3082,true,1628,12/22/2017,12/10/2018 12:00,576,BERGEN ST,308,JPO CONTRACTORS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080CC7E52C000000060FF564440,2704848,0101000020110F0000DA328E42886A5FC1D1E0EFC1D5F05241,40.6796684265137,-73.9812316894531,Brooklyn,NB,New Building,321192543,3422370,NB,3083,false,18276,6/21/2018,6/15/2019 12:00,137,4TH AVENUE,306,ARBIE CONSTRUCTION LLC,RESIDENTIAL: APARTMENT HOUSES,8,11
0101000020E6100000000000C0A07D52C0000000C000574440,821400,0101000020110F000056D5BC1A8B685FC1E31E254CD7F05241,40.6797103881836,-73.9629364013672,Brooklyn,NB,New Building,320595423,3027702,NB,3084,false,5550,1/24/2018,1/20/2019 12:00,926,PACIFIC STREET,308,M REMODELING CORP,RESIDENTIAL: APARTMENT HOUSES,4,3
0101000020E610000000000000A27D52C00000002001574440,569448,0101000020110F000065324A3A8D685FC11B04A8B7D7F05241,40.6797218322754,-73.9630126953125,Brooklyn,A1,ALT 1 Enlargement,321448787,3027701,A1,3085,true,1433,3/15/2018,3/9/2019 12:00,924,PACIFIC STREET,308,TROY CONSTRUCTION OF NY I,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000A04C7952C00000006001574440,7142924,0101000020110F00001B19B6D730615FC1949D54FFD7F05241,40.6797294616699,-73.8953018188477,Brooklyn,NB,New Building,320625999,3326569,NB,3086,false,48263,10/20/2017,10/20/2018 12:00,137,JAMAICA AVENUE,305,M. MELNICK & COMPANY INC,RESIDENTIAL: APARTMENT HOUSES,5,54
0101000020E610000000000020A47D52C00000000002574440,1073296,0101000020110F0000631D54D690685FC1A21F84B2D8F05241,40.6797485351562,-73.9631423950195,Brooklyn,NB,New Building,321499455,3325240,NB,3087,false,7252,11/24/2017,11/24/2018 12:00,920,PACIFIC STREET,308,PRESTIGE CONSTRUCTION NY,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E610000000000080067A52C00000006003574440,2785508,0101000020110F00000373EC916C625FC1C67CB93CDAF05241,40.6797904968262,-73.9066467285156,Brooklyn,NB,New Building,320596663,3331880,NB,3088,false,18821,4/4/2018,4/1/2019 12:00,220,HULL STREET,316,RENDE CONTRACTING CORP,RESIDENTIAL: APARTMENT HOUSES,5,28
0101000020E610000000000080637C52C00000006004574440,11937976,0101000020110F00001261303970665FC143F96B5BDBF05241,40.6798210144043,-73.9435729980469,Brooklyn,NB,New Building,320596501,3053796,NB,3089,false,80662,7/9/2018,7/9/2019 12:00,1430,FULTON STREET,303,KEY DEVELOPERS INC,RESIDENTIAL: APARTMENT HOUSES,7,64
0101000020E610000000000000C87D52C00000000005574440,749620,0101000020110F0000D4D846C6CD685FC1718B9B0EDCF05241,40.6798400878906,-73.96533203125,Brooklyn,NB,New Building,320725738,3420421,NB,3090,false,5065,7/2/2018,3/29/2019 12:00,751,DEAN STREET,308,STEEL TONE CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000A0737852C00000006005574440,175000,0101000020110F00008E980C3FC05F5FC15D7E1E7ADCF05241,40.6798515319824,-73.8820571899414,Brooklyn,A1,ALT 1 Enlargement,320593461,3343073,A1,3091,true,778,8/9/2018,4/24/2019 12:00,192,SHEPHERD AVENUE,305,JC & SONS HOME IMPROVEMEN,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020DA7C52C00000000008574440,682280,0101000020110F00007CF94AB839675FC1AB44B36ADFF05241,40.679931640625,-73.950813293457,Brooklyn,NB,New Building,321196807,3053728,NB,3092,false,4610,6/12/2018,2/4/2019 12:00,75,HERKIMER STREET,303,UGB CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,5,4
0101000020E610000000000020617F52C0000000E009574440,685000,0101000020110F00008E84E9B6846B5FC1BC3F4284E1F05241,40.679988861084,-73.9903030395508,Brooklyn,A1,ALT 1 Enlargement,321542620,3007327,A1,3094,true,1220,4/13/2018,11/30/2018 12:00,434,UNION STREET,306,U.S. CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,4
0101000020E610000000000000EB7C52C0000000E009574440,841824,0101000020110F0000B6613F6256675FC1BC3F4284E1F05241,40.679988861084,-73.9518432617188,Brooklyn,NB,New Building,321475694,3425800,NB,3095,false,5688,2/6/2018,9/25/2018 12:00,37,HERKIMER STREET,303,BBM CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E6100000000000E0857052C0000000A00A574440,10358520,0101000020110F00008528FC8248525FC13B46485BE2F05241,40.6800117492676,-73.758171081543,Queens,NB,New Building,420995132,4448939,NB,3096,false,69990,4/6/2018,4/1/2019 12:00,134-31,MERRICK BLVD,412,SNL CONSTRUCTION LLC,STORAGE: MODERATE HAZARD,4,
0101000020E610000000000060C17E52C0000000E00B574440,17153644,0101000020110F000013DDF05C756A5FC127B1A7C1E3F05241,40.6800498962402,-73.9805526733398,Brooklyn,NB,New Building,302134955,3413716,NB,3097,false,115903,2/15/2018,1/1/2019 12:00,610,BALTIC STREET,306,ARNELL CONSTRUCTION CORP,EDUCATIONAL,5,
0101000020E610000000000020A97C52C0000000E00B574440,14234344,0101000020110F0000F9EC0B7DE6665FC127B1A7C1E3F05241,40.6800498962402,-73.9478225708008,Brooklyn,NB,New Building,320590311,3400722,NB,3098,false,96178,12/13/2017,10/31/2018 12:00,1320,FULTON STREET,303,BRP CONSTRUCTION GROUP LL,RESIDENTIAL: APARTMENT HOUSES,10,57
0101000020E610000000000060197C52C0000000400C574440,2680724,0101000020110F0000C81F8B50F2655FC13FBA2A2DE4F05241,40.680061340332,-73.9390487670898,Brooklyn,NB,New Building,321242204,3329705,NB,3099,false,18113,5/23/2018,11/5/2018 12:00,1557,FULTON ST,303,WATERFRONT PROPERTY MANA*,RESIDENTIAL: APARTMENT HOUSES,7,23
0101000020E610000000000040C47D52C0000000E00C574440,324500,0101000020110F0000ABC19E67C7685FC1C2765AE0E4F05241,40.6800804138184,-73.9651031494141,Brooklyn,A1,ALT 1 Enlargement,320916452,3418128,A1,3100,true,1763,10/4/2017,10/4/2018 12:00,30,UNDERHILL AVE,308,SUPREME BUILDERS & DEVELO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000617452C0000000400D574440,494320,0101000020110F0000F181283ED5585FC11783DD4BE5F05241,40.6800918579102,-73.8184204101562,Queens,NB,New Building,421373141,4618333,NB,3101,false,3340,10/10/2017,10/7/2018 12:00,111-38,122 STREET,410,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000000C47D52C0000000800E574440,324500,0101000020110F000041E2E8FAC6685FC1390A3DB2E6F05241,40.6801300048828,-73.965087890625,Brooklyn,A1,ALT 1 Enlargement,320916443,3418129,A1,3102,true,1763,10/4/2017,10/4/2018 12:00,28,UNDERHILL AVE,308,SUPREME BUILDERS & DEVELO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0E67F52C0000000200F574440,564500,0101000020110F00009D79A4B0676C5FC1D6D26C65E7F05241,40.6801490783691,-73.9984588623047,Brooklyn,A1,ALT 1 Enlargement,321412431,3005171,A1,3103,true,3392,8/10/2018,7/31/2019 12:00,67,2ND PLACE,306,RIDGE CONTRACTING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E6100000000000E06E7F52C0000000800F574440,8419720,0101000020110F00002684FC119C6B5FC16CE6EFD0E7F05241,40.6801605224609,-73.9911422729492,Brooklyn,NB,New Building,302572632,3007326,NB,3104,false,56890,3/21/2018,1/1/2019 12:00,420,UNION STREET,306,CITNALTA CONSTRUCTION COR,EDUCATIONAL,3,
0101000020E6100000000000A0617452C0000000800F574440,494320,0101000020110F00007830EF4DD6585FC16CE6EFD0E7F05241,40.6801605224609,-73.8184585571289,Queens,NB,New Building,421373132,4615033,NB,3105,false,3340,10/10/2017,10/7/2018 12:00,111-36,122 STREET,410,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0C37D52C00000002010574440,324500,0101000020110F0000D802338EC6685FC165B41F84E8F05241,40.6801795959473,-73.9650726318359,Brooklyn,A1,ALT 1 Enlargement,320916434,3418130,A1,3106,true,1763,10/4/2017,10/4/2018 12:00,26,UNDERHILL AVE,308,SUPREME BUILDERS & DEVELO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060C37D52C0000000C011574440,324500,0101000020110F0000BB3322EBC5685FC148750256EAF05241,40.6802291870117,-73.9650497436523,Brooklyn,A1,ALT 1 Enlargement,320916425,3418131,A1,3107,true,1763,10/4/2017,10/4/2018 12:00,24,UNDERHILL AVE,308,SUPREME BUILDERS & DEVELO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0707152C00000002012574440,15725296,0101000020110F0000F08E7178D7535FC1579185C1EAF05241,40.6802406311035,-73.7725067138672,Queens,NB,New Building,421262706,4596156,NB,3108,false,106252,6/22/2018,6/22/2019 12:00,126-30,LOCUST  MANOR LANE,412,D & F CONSTRUCTION GROUP,RESIDENTIAL: APARTMENT HOUSES,14,82
0101000020E610000000000000C37D52C00000006013574440,324500,0101000020110F00009D641148C5685FC1E84CE527ECF05241,40.6802787780762,-73.9650268554688,Brooklyn,A1,ALT 1 Enlargement,320916416,3425114,A1,3109,true,1763,10/4/2017,10/4/2018 12:00,22,UNDERHILL AVE,308,SUPREME BUILDERS & DEVELO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0117152C0000000C013574440,40000,0101000020110F0000D8EE791A36535FC1306E6893ECF05241,40.680290222168,-73.7667083740234,Queens,A1,ALT 1 Enlargement,401635879,4270297,A1,3110,true,944,7/3/2018,9/20/2018 12:00,176-02,129 AVENUE,412,NEW LEONARD CONSTRUCTION,RESID. BLDG - OLD CODE,2,1
0101000020E6100000000000A05B7F52C00000006014574440,497872,0101000020110F00008451485F7B6B5FC106539846EDF05241,40.6803092956543,-73.9899673461914,Brooklyn,NB,New Building,320627684,3414209,NB,3111,false,3364,8/9/2018,7/5/2019 12:00,469,UNION STREET,306,VREX CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E610000000000060D07D52C0000000C014574440,7062856,0101000020110F000017951300DC685FC188771BB2EDF05241,40.6803207397461,-73.9658432006836,Brooklyn,NB,New Building,321192598,3424141,NB,3112,false,47722,5/2/2018,5/2/2019 12:00,860,PACIFIC STREET,308,"J.A. JENNINGS, INC",BUSINESS,4,
0101000020E610000000000060477D52C00000006015574440,208350,0101000020110F0000FD57C14AF3675FC1BF614B65EEF05241,40.6803398132324,-73.9574813842773,Brooklyn,A1,ALT 1 Enlargement,321189254,3057859,A1,3113,true,0,3/7/2018,3/4/2019 12:00,166,LEFFERTS PLACE,303,EUDA CONSTRUCTION AND DES,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000807F7F52C0000000C015574440,118400,0101000020110F0000F60C3B4FB86B5FC17F89CED0EEF05241,40.6803512573242,-73.9921569824219,Brooklyn,NB,New Building,321129952,3425593,NB,3114,false,800,6/27/2018,6/17/2019 12:00,318,HOYT STREET,306,HAPPY CARPENTERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0D47A52C00000000018574440,696192,0101000020110F0000317DAEB1CA635FC15391E155F1F05241,40.680419921875,-73.9192276000977,Brooklyn,NB,New Building,321393336,3041219,NB,3115,false,4704,6/1/2018,11/4/2018 12:00,225,HOWARD AVENUE,303,H.P.N. CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E6100000000000C02D7E52C0000000A019574440,404000,0101000020110F000003096D9B7A695FC150C0C427F3F05241,40.6804695129395,-73.9715423583984,Brooklyn,A1,ALT 1 Enlargement,321697124,3027825,A1,3116,true,775,8/2/2018,5/9/2019 12:00,552,CARLTON AVE,308,KING KONG G/C  INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000A0D37252C0000000401C574440,473600,0101000020110F000086DAE94232565FC1DA4F5B18F6F05241,40.680549621582,-73.7941665649414,Queens,NB,New Building,402591986,4260357,NB,3117,false,3200,7/24/2018,6/20/2019 12:00,116-52,147 STREET,412,JRS CONSTRUCTION & EXPEDI,RESIDENTIAL 1-2 FAMILY HOUSES,2,2
0101000020E6100000000000007B7252C0000000E01C574440,179820,0101000020110F000067FB0FB99B555FC163628BCBF6F05241,40.6805686950684,-73.7887573242188,Queens,NB,New Building,421587599,4812976,NB,3118,false,1215,8/14/2018,11/16/2018 12:00,118-18,154 STREET,412,Y R A DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000806D7E52C0000000401E574440,60000,0101000020110F0000C39296E4E6695FC162FDC155F8F05241,40.6806106567383,-73.9754333496094,Brooklyn,A1,ALT 1 Enlargement,302348813,3018602,A1,3119,true,585,4/20/2018,4/10/2019 12:00,482,BERGEN STREET,306,PINTCHIK INC,COMMERCIAL BUILDINGS - OLD CODE,4,2
0101000020E610000000000040BF7E52C0000000401F574440,12306792,0101000020110F000015F2E6C0716A5FC110617574F9F05241,40.6806411743164,-73.9804229736328,Brooklyn,NB,New Building,320914098,3420168,NB,3120,false,83154,7/30/2018,7/30/2019 12:00,613,BALTIC STREET,306,JDS CONSTRUCTION GROUP*,RESIDENTIAL: APARTMENT HOUSES,11,43
0101000020E6100000000000E0C17D52C0000000401F574440,963924,0101000020110F000043F7DE5EC3685FC110617574F9F05241,40.6806411743164,-73.964958190918,Brooklyn,NB,New Building,321455313,3425493,NB,3121,false,6513,5/29/2018,5/9/2019 12:00,16,UNDERHILL AVENUE,308,NYB BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000A0A07E52C00000008021574440,850000,0101000020110F0000438ADFBB3D6A5FC1C72089F9FBF05241,40.6807098388672,-73.9785537719727,Brooklyn,A1,ALT 1 Enlargement,320901342,3018672,A1,3122,true,300,6/12/2018,9/8/2018 12:00,647,WARREN STREET,306,U.S. CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000E0217D52C00000008021574440,25536512,0101000020110F00005F703098B3675FC1C72089F9FBF05241,40.6807098388672,-73.955192565918,Brooklyn,NB,New Building,321128999,3057751,NB,3123,false,172544,6/26/2018,6/26/2019 12:00,1134,FULTON STREET,303,EMPIRE MANAGEMENT & CON*,RESIDENTIAL: APARTMENT HOUSES,8,116
0101000020E6100000000000605C7F52C0000000E021574440,310000,0101000020110F0000C0EF69A57C6B5FC1A06F0C65FCF05241,40.680721282959,-73.9900131225586,Brooklyn,A1,ALT 1 Enlargement,321447902,3007145,A1,3124,true,207,5/4/2018,9/5/2018 12:00,468,SACKETT STREET,306,G & S CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000000567A52C00000002022574440,1038084,0101000020110F0000A2F7D79BF3625FC1864FB9ACFCF05241,40.6807289123535,-73.9114990234375,Brooklyn,A1,ALT 1 Enlargement,321504626,3255849,A1,3125,true,0,1/29/2018,10/27/2018 12:00,316,SUMPTER STREET,316,LG CONSTRUCTION MANAGEMEN,RESIDENTIAL: APARTMENT HOUSES,3,8
0101000020E6100000000000E0DC7652C0000000C024574440,946608,0101000020110F00003BB729570D5D5FC1069F509DFFF05241,40.6808090209961,-73.8572311401367,Queens,NB,New Building,421256250,4616655,NB,3126,false,6396,1/25/2018,1/9/2019 12:00,81-14,101 AVENUE,409,SHALBRO CONSTRUCTION GROU,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E6100000000000808E7D52C00000002026574440,3133308,0101000020110F00005A20E01A6C685FC12B97872701F15241,40.680850982666,-73.9618225097656,Brooklyn,NB,New Building,320913339,3425713,NB,3127,false,21171,6/15/2018,5/1/2019 12:00,929,ATLANTIC AVE,302,DAWNY CONSTRUCTION LTD,RESIDENTIAL: APARTMENT HOUSES,8,19
0101000020E610000000000040B07352C00000002027574440,121000,0101000020110F00008682E003A9575FC1943E3B4602F15241,40.6808815002441,-73.8076324462891,Queens,A1,ALT 1 Enlargement,421483184,4251873,A1,3128,true,988,7/2/2018,3/30/2019 12:00,114-50,134TH ST,410,SANYO S CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000080D67D52C00000006027574440,1677728,0101000020110F0000A7767B67E6685FC1C529E88D02F15241,40.6808891296387,-73.9662170410156,Brooklyn,NB,New Building,321185980,3425403,NB,3129,false,11336,3/14/2018,12/29/2018 12:00,873,PACIFIC STREET,308,TITAN REALTY & CONSTRUCTI,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E610000000000040917D52C00000006028574440,3495316,0101000020110F0000DEB9B0C670685FC1F3DB9BAC03F15241,40.6809196472168,-73.9619903564453,Brooklyn,NB,New Building,320908853,3425737,NB,3130,false,23617,6/15/2018,5/1/2019 12:00,927,ATLANTIC AVENUE,302,DAWNY CONSTRUCTION LTD,RESIDENTIAL: APARTMENT HOUSES,7,21
0101000020E6100000000000801E7E52C00000006029574440,53883840,0101000020110F0000F5CC16B460695FC1B7964FCB04F15241,40.6809501647949,-73.9706115722656,Brooklyn,NB,New Building,320626710,3418188,NB,3131,false,364080,9/27/2017,9/27/2018 12:00,535,CARLTON AVENUE,308,TISHMAN CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,19,298
0101000020E6100000000000E0918052C0000000602B574440,66000,0101000020110F00004856F05C8A6D5FC10C26B70807F15241,40.6810111999512,-74.008903503418,Brooklyn,A1,ALT 1 Enlargement,321037542,3008292,A1,3132,true,802,6/8/2018,1/9/2019 12:00,232,VAN BRUNT STREET,306,JABUS BUILDING CORP,STORAGE: MODERATE HAZARD,2,
0101000020E610000000000000427B52C0000000602B574440,426240,0101000020110F000067CB7F7A84645FC10C26B70807F15241,40.6810111999512,-73.9259033203125,Brooklyn,NB,New Building,321233143,3329588,NB,3133,false,2880,5/25/2018,4/20/2019 12:00,284,PATCHEN AVENUE,303,JRS CONSTRUCTION & EXPEDI,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000804B7352C0000000602B574440,94080,0101000020110F0000FDCF91E1FD565FC10C26B70807F15241,40.6810111999512,-73.8014831542969,Queens,A1,ALT 1 Enlargement,420954872,4259630,A1,3134,true,1418,3/15/2018,4/20/2019 12:00,115-38,141 STREET,412,JRS CONSTRUCTION & EXPEDI,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0707F52C0000000002C574440,297600,0101000020110F0000BA8F50419F6B5FC1E889E7BB07F15241,40.6810302734375,-73.9912567138672,Brooklyn,A1,ALT 1 Enlargement,320625347,3007119,A1,3135,true,743,3/26/2018,3/9/2019 12:00,297,HOYT ST,306,CHAMPION 1 CONSTRUCTION O,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000080D67B52C0000000602C574440,250000,0101000020110F0000652D80B880655FC1A3FA6A2708F15241,40.6810417175293,-73.9349670410156,Brooklyn,A1,ALT 1 Enlargement,321376346,3047388,A1,3136,true,1925,7/20/2018,7/19/2019 12:00,418A,LEWIS AVENUE,303,ACHILLE & SON INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000C06B7A52C0000000A02C574440,1348265,0101000020110F00005FE4A68D18635FC11EF1176F08F15241,40.6810493469238,-73.9128265380859,Brooklyn,A1,ALT 1 Enlargement,320910724,3041354,A1,3137,true,4039,7/9/2018,5/9/2019 12:00,303,SUMPTER STREET,316,HARRIS HOME REPAIR & DEVE,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000E0997D52C0000000402D574440,10615892,0101000020110F00008B55336D7F685FC1B35B482209F15241,40.6810684204102,-73.962516784668,Brooklyn,NB,New Building,320909727,3425745,NB,3138,false,71729,7/23/2018,7/23/2019 12:00,909,ATLANTIC AVENUE,302,BRUNO FRUSTACI CONTRACTIN,RESIDENTIAL: APARTMENT HOUSES,9,78
0101000020E610000000000020667B52C0000000402D574440,703738,0101000020110F0000426628D7C1645FC1B35B482209F15241,40.6810684204102,-73.928108215332,Brooklyn,A1,ALT 1 Enlargement,321494548,3047852,A1,3139,true,0,1/18/2018,11/22/2018 12:00,218,BAINBRIDGE STREET,303,INFINITY FOUNDATION DEV,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E610000000000020427B52C0000000A02D574440,426240,0101000020110F00001BBBDAB084645FC176D0CB8D09F15241,40.681079864502,-73.925910949707,Brooklyn,NB,New Building,321233134,3338086,NB,3140,false,2880,5/25/2018,4/20/2019 12:00,282,PATCHEN AVENUE,303,JRS CONSTRUCTION & EXPEDI,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C03C7D52C0000000402E574440,7877300,0101000020110F000008C18F3EE1675FC16640FC400AF15241,40.6810989379883,-73.9568328857422,Brooklyn,NB,New Building,320968896,3393703,NB,3141,false,53225,3/28/2018,3/28/2019 12:00,1104,FULTON STREET,303,GREENSIDE CORP,EDUCATIONAL,6,0
0101000020E610000000000060427B52C0000000A02F574440,426240,0101000020110F0000849A901D85645FC1EAA833CB0BF15241,40.6811408996582,-73.9259262084961,Brooklyn,NB,New Building,321233125,3424073,NB,3142,false,2880,5/25/2018,4/20/2019 12:00,280,PATCHEN AVENUE,303,JRS CONSTRUCTION & EXPEDI,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020FC7952C0000000A02F574440,5951000,0101000020110F000077BB70F25A625FC1EAA833CB0BF15241,40.6811408996582,-73.9060134887695,Brooklyn,A1,ALT 1 Enlargement,320623884,3326478,A1,3143,true,46469,10/12/2017,10/12/2018 12:00,11,DESALES PLACE,304,JOBCO INC,RESIDENTIAL: APARTMENT HOUSES,6,58
0101000020E610000000000060527D52C0000000A030574440,697524,0101000020110F000010BE03FA05685FC10CA2E7E90CF15241,40.6811714172363,-73.9581527709961,Brooklyn,NB,New Building,321184776,3809072,NB,3144,false,4713,8/2/2018,3/3/2019 12:00,573,CLASSON AVENUE,303,CUSTOMBUILT HOMES INC,RESIDENTIAL: APARTMENT HOUSES,4,4
